"","V8517","V8502","V8527","V7552","V8512"
"31156",0,0,1,0,1
"31157",0,1,1,1,1
"31158",0,0,0,1,0
"31159",0,0,1,1,0
"31160",0,0,1,1,1
"31161",1,1,0,1,1
"31162",1,1,1,1,1
"31163",1,0,0,0,0
"31164",0,0,1,1,1
"31165",1,1,1,1,1
"31166",0,0,1,1,1
"31167",0,0,0,1,0
"31168",0,0,1,1,1
"31169",0,1,1,1,0
"31170",0,0,1,1,1
"31171",0,0,0,0,1
"31172",0,1,0,1,0
"31173",0,0,1,1,0
"31174",1,1,1,1,0
"31175",0,1,1,1,0
"31176",0,0,1,0,1
"31177",0,0,0,1,1
"31178",0,0,0,1,1
"31179",0,0,0,1,0
"31180",0,1,1,1,0
"31181",0,1,0,1,1
"31182",1,0,1,1,1
"31183",0,0,1,0,0
"31184",0,0,1,1,0
"31185",0,0,1,0,0
"31186",0,1,1,0,1
"31187",0,0,1,1,1
"31188",0,1,1,1,0
"31189",0,0,1,0,1
"31190",0,0,1,1,1
"31191",0,0,1,1,1
"31192",0,0,1,1,1
"31193",0,0,1,1,0
"31194",0,0,1,1,1
"31195",0,1,1,1,1
"31196",0,0,0,1,1
"31197",1,1,0,1,0
"31198",0,0,1,1,1
"31199",0,0,0,1,1
"31200",0,0,0,1,1
"31201",0,0,0,1,1
"31202",1,0,0,1,0
"31203",0,0,1,1,1
"31204",0,0,1,1,0
"31205",0,0,1,0,1
"31206",0,0,1,1,0
"31207",0,0,1,0,1
"31208",0,0,0,1,1
"31209",0,0,1,1,1
"31210",0,0,1,0,1
"31211",0,0,0,1,1
"31212",0,0,1,1,1
"31213",0,0,1,0,1
"31214",0,0,1,1,0
"31215",1,0,0,0,1
"31216",0,0,1,1,1
"31217",1,1,1,1,1
"31218",0,1,1,0,1
"31219",1,1,1,1,0
"31220",0,0,1,0,1
"31221",1,0,1,1,0
"31222",1,0,0,1,0
"31223",0,0,1,1,1
"31224",0,0,1,0,1
"31225",0,1,1,1,0
"31226",0,0,1,1,1
"31227",0,0,1,1,0
"31228",1,1,0,1,1
"31229",0,0,1,1,1
"31230",0,0,0,1,1
"31231",0,0,1,1,1
"31232",1,0,0,1,1
"31233",0,1,0,1,1
"31234",0,0,1,1,1
"31235",0,1,1,0,1
"31236",1,0,0,0,0
"31237",0,1,1,1,1
"31238",0,0,0,1,0
"31239",0,0,0,1,1
"31240",1,1,1,1,0
"31241",0,0,0,1,1
"31242",0,0,1,0,1
"31243",0,0,0,1,1
"31244",0,0,1,0,1
"31245",0,0,1,1,1
"31246",0,1,1,0,0
"31247",0,1,1,1,1
"31248",0,0,0,1,1
"31249",0,0,1,1,0
"31250",0,0,1,1,1
"31251",0,0,1,1,1
"31252",0,0,1,1,1
"31253",1,0,1,1,1
"31254",0,0,0,1,1
"31255",0,0,1,1,1
"31256",0,1,1,1,0
"31257",0,0,1,1,1
"31258",0,0,1,1,1
"31259",0,0,1,1,0
"31260",0,0,1,1,1
"31261",1,1,1,0,0
"31262",0,0,0,0,0
"31263",0,0,1,1,1
"31264",0,1,0,0,0
"31265",0,0,1,1,1
"31266",0,0,1,0,1
"31267",0,0,1,0,1
"31268",0,0,1,0,1
"31269",1,0,0,1,1
"31270",0,0,1,1,1
"31271",0,0,1,1,1
"31272",1,0,1,0,1
"31273",0,0,1,0,1
"31274",0,1,1,1,0
"31275",0,0,1,1,1
"31276",0,1,1,1,1
"31277",0,0,1,1,1
"31278",1,1,0,1,0
"31279",0,0,0,1,1
"31280",0,0,0,0,1
"31281",0,0,0,1,1
"31282",0,1,1,1,1
"31283",1,1,1,0,0
"31284",0,1,0,1,1
"31285",0,0,0,1,0
"31286",1,0,0,1,1
"31287",0,0,1,1,1
"31288",0,0,1,1,1
"31289",0,0,0,1,0
"31290",0,0,1,0,1
"31291",1,1,0,1,0
"31292",0,0,0,1,0
"31293",1,0,0,1,0
"31294",1,0,0,1,1
"31295",0,0,1,1,1
"31296",0,0,1,1,0
"31297",0,0,1,1,0
"31298",0,0,1,1,1
"31299",0,1,1,1,0
"31300",0,0,1,0,1
"31301",0,0,0,1,0
"31302",0,0,1,1,1
"31303",0,0,1,1,0
"31304",0,1,0,0,0
"31305",0,0,0,1,1
"31306",0,0,0,1,1
"31307",0,0,0,1,1
"31308",0,0,0,1,1
"31309",0,1,0,1,1
"31310",0,1,0,1,0
"31311",0,0,0,1,1
"31312",0,1,1,0,0
"31313",0,0,1,1,1
"31314",0,0,0,0,1
"31315",0,0,0,1,0
"31316",0,1,1,1,0
"31317",1,0,1,0,1
"31318",0,0,1,0,1
"31319",0,0,1,0,1
"31320",1,0,0,1,1
"31321",0,0,1,0,0
"31322",0,0,0,1,1
"31323",0,1,1,1,0
"31324",0,0,1,1,1
"31325",0,0,1,1,1
"31326",0,0,0,1,1
"31327",0,0,1,1,0
"31328",0,1,1,0,0
"31329",0,0,1,0,1
"31330",0,1,0,1,0
"31331",0,1,0,1,0
"31332",0,0,0,1,1
"31333",0,0,1,1,1
"31334",0,1,1,0,1
"31335",0,0,0,0,1
"31336",1,1,1,1,0
"31337",1,1,0,1,0
"31338",0,0,1,1,0
"31339",0,0,0,0,0
"31340",0,0,1,1,0
"31341",0,1,1,1,1
"31342",0,0,0,0,1
"31343",0,0,1,1,1
"31344",0,0,0,1,0
"31345",0,0,1,1,1
"31346",0,0,1,0,1
"31347",0,0,1,1,1
"31348",0,0,0,0,1
"31349",0,0,1,1,1
"31350",0,1,1,0,0
"31351",0,0,1,0,1
"31352",1,1,0,0,1
"31353",0,0,1,0,1
"31354",0,0,1,1,1
"31355",0,0,1,1,0
"31356",0,0,1,0,1
"31357",0,0,1,1,1
"31358",0,0,0,1,0
"31359",0,0,1,1,1
"31360",1,1,1,1,1
"31361",0,1,0,1,0
"31362",0,0,0,1,0
"31363",0,1,1,1,1
"31364",0,0,1,0,1
"31365",1,1,0,1,0
"31366",0,0,1,1,1
"31367",1,1,0,0,1
"31368",0,0,0,1,1
"31369",1,1,0,1,1
"31370",0,0,1,1,1
"31371",0,0,0,1,1
"31372",0,1,0,0,1
"31373",0,0,1,1,1
"31374",1,0,1,1,1
"31375",0,0,1,1,1
"31376",0,1,0,0,0
"31377",0,0,1,0,1
"31378",1,0,0,1,0
"31379",0,0,0,1,1
"31380",0,1,1,1,1
"31381",0,0,0,1,1
"31382",0,0,0,1,1
"31383",0,0,0,1,0
"31384",0,0,1,0,0
"31385",0,0,0,1,1
"31386",0,1,0,1,0
"31387",0,0,1,1,0
"31388",0,0,1,1,0
"31389",0,0,0,1,0
"31390",0,0,1,1,0
"31391",0,0,1,0,0
"31392",0,1,1,1,1
"31393",1,1,0,1,0
"31394",0,1,1,1,1
"31395",0,0,0,1,0
"31396",0,1,1,1,0
"31397",1,0,0,0,0
"31398",1,0,1,1,0
"31399",0,0,1,1,1
"31400",0,1,1,1,0
"31401",0,0,1,0,1
"31402",0,0,0,1,1
"31403",0,0,1,1,0
"31404",0,0,1,0,1
"31405",0,0,1,1,1
"31406",0,0,1,0,1
"31407",0,1,0,1,0
"31408",0,0,1,1,1
"31409",0,0,1,1,1
"31410",1,0,0,1,0
"31411",0,0,1,1,1
"31412",0,1,1,1,1
"31413",0,0,1,1,1
"31414",1,1,1,1,1
"31415",0,0,1,1,1
"31416",0,0,1,1,1
"31417",0,0,1,1,0
"31418",0,0,1,1,0
"31419",0,0,1,1,0
"31420",0,1,0,1,1
"31421",0,0,1,1,1
"31422",0,0,0,0,1
"31423",0,1,1,0,0
"31424",0,0,1,1,0
"31425",0,0,1,1,1
"31426",1,1,0,1,0
"31427",0,0,1,1,0
"31428",0,0,1,1,1
"31429",0,0,0,1,0
"31430",0,0,1,1,1
"31431",0,0,1,1,1
"31432",0,0,1,0,1
"31433",0,0,1,0,1
"31434",0,0,1,0,1
"31435",0,1,1,1,0
"31436",0,0,0,0,1
"31437",0,0,0,1,1
"31438",0,0,0,1,1
"31439",0,0,1,1,1
"31440",0,0,1,1,0
"31441",0,0,0,1,1
"31442",0,0,1,1,1
"31443",0,1,1,1,1
"31444",0,0,0,1,0
"31445",1,0,0,1,1
"31446",0,0,1,0,0
"31447",0,0,1,1,1
"31448",0,0,1,1,1
"31449",0,0,1,1,1
"31450",0,0,1,1,1
"31451",0,0,1,0,1
"31452",1,0,0,1,0
"31453",0,0,0,1,1
"31454",0,0,1,1,1
"31455",0,0,1,0,1
"31456",0,0,0,0,0
"31457",1,1,0,0,1
"31458",0,0,0,1,1
"31459",1,0,1,1,1
"31460",0,1,1,0,0
"31461",0,0,1,1,1
"31462",0,1,0,1,0
"31463",0,1,1,0,0
"31464",0,0,1,0,1
"31465",0,1,1,1,0
"31466",0,0,0,1,1
"31467",0,1,0,1,1
"31468",0,0,0,0,0
"31469",1,0,0,1,1
"31470",1,1,1,1,0
"31471",0,1,1,1,1
"31472",1,1,0,0,0
"31473",0,0,0,1,0
"31474",0,0,0,0,0
"31475",0,1,1,0,0
"31476",0,0,0,1,0
"31477",0,0,1,0,1
"31478",0,0,0,1,1
"31479",0,0,1,1,1
"31480",0,1,0,1,1
"31481",0,0,1,1,0
"31482",0,1,1,1,1
"31483",0,0,0,1,0
"31484",0,0,1,0,1
"31485",0,1,1,1,1
"31486",0,1,0,1,0
"31487",0,0,1,1,1
"31488",0,0,1,1,1
"31489",0,0,1,1,1
"31490",0,0,1,1,0
"31491",0,0,1,1,1
"31492",0,1,0,1,1
"31493",0,0,1,0,1
"31494",0,1,0,1,0
"31495",0,0,1,1,1
"31496",1,0,1,1,0
"31497",0,0,1,1,0
"31498",0,0,1,0,1
"31499",0,0,1,1,1
"31500",0,1,1,0,1
"31501",0,0,0,1,1
"31502",0,0,1,1,1
"31503",0,0,1,1,0
"31504",0,0,1,0,1
"31505",0,1,1,0,0
"31506",0,1,1,1,0
"31507",0,0,1,1,0
"31508",0,0,0,1,1
"31509",0,0,1,0,1
"31510",0,0,0,0,1
"31511",0,0,1,1,1
"31512",0,0,0,1,0
"31513",0,0,1,1,1
"31514",1,1,1,1,1
"31515",0,0,1,1,0
"31516",0,0,1,1,1
"31517",0,0,1,0,1
"31518",1,1,1,1,1
"31519",0,0,1,0,1
"31520",0,1,1,1,0
"31521",0,0,1,1,1
"31522",1,1,0,1,0
"31523",0,1,0,1,0
"31524",0,0,0,1,0
"31525",1,0,1,0,1
"31526",0,0,1,1,1
"31527",0,1,0,1,1
"31528",1,0,0,1,1
"31529",1,0,0,1,1
"31530",0,1,1,0,0
"31531",0,0,1,1,1
"31532",0,0,1,0,1
"31533",1,0,0,1,1
"31534",0,0,1,1,1
"31535",0,0,1,1,1
"31536",0,0,0,1,1
"31537",1,0,0,1,0
"31538",0,0,1,1,1
"31539",0,0,0,1,1
"31540",0,1,0,0,1
"31541",0,0,1,1,1
"31542",0,0,0,1,1
"31543",0,0,1,0,1
"31544",0,0,0,1,1
"31545",0,0,1,1,1
"31546",1,1,0,1,0
"31547",0,0,0,0,1
"31548",0,0,0,0,0
"31549",0,0,0,1,1
"31550",1,0,0,1,1
"31551",0,1,1,1,1
"31552",0,0,1,0,1
"31553",1,0,1,1,1
"31554",0,1,1,0,0
"31555",0,0,1,1,0
"31556",0,0,1,1,1
"31557",0,1,0,0,1
"31558",0,0,1,1,1
"31559",0,0,0,1,1
"31560",1,0,1,1,1
"31561",0,0,0,1,0
"31562",0,0,0,1,1
"31563",0,1,1,1,0
"31564",0,0,0,1,1
"31565",0,1,1,1,1
"31566",0,0,1,1,1
"31567",0,1,1,1,0
"31568",1,0,1,1,1
"31569",0,0,1,1,1
"31570",0,0,0,1,1
"31571",0,1,0,1,1
"31572",0,0,0,1,0
"31573",0,0,1,1,0
"31574",0,1,1,1,0
"31575",0,0,0,1,1
"31576",0,0,0,1,1
"31577",1,0,1,1,0
"31578",0,1,0,1,0
"31579",0,0,1,1,1
"31580",0,0,1,1,1
"31581",0,1,1,1,0
"31582",0,0,1,1,1
"31583",0,0,1,1,1
"31584",1,0,1,1,1
"31585",0,0,1,0,1
"31586",1,0,1,1,1
"31587",0,0,1,1,1
"31588",0,1,0,0,0
"31589",0,0,0,0,1
"31590",0,0,1,1,1
"31591",0,0,0,1,0
"31592",0,0,1,1,1
"31593",0,0,1,1,1
"31594",0,0,1,1,1
"31595",0,0,1,0,1
"31596",0,1,1,1,1
"31597",0,0,0,1,1
"31598",0,0,1,1,1
"31599",0,0,1,1,1
"31600",0,0,1,0,1
"31601",1,1,0,0,0
"31602",0,0,1,1,1
"31603",0,0,1,1,1
"31604",0,0,1,1,1
"31605",1,0,0,1,0
"31606",0,0,0,1,1
"31607",0,0,1,0,1
"31608",0,0,1,1,1
"31609",0,0,1,0,1
"31610",0,1,1,1,1
"31611",0,0,1,1,0
"31612",0,0,1,1,1
"31613",1,0,0,1,0
"31614",0,1,0,1,1
"31615",0,0,1,1,1
"31616",0,1,0,1,0
"31617",0,0,1,1,1
"31618",0,0,1,1,1
"31619",0,0,1,1,1
"31620",0,0,1,1,1
"31621",0,1,1,0,0
"31622",0,1,0,1,0
"31623",0,0,1,1,1
"31624",1,0,1,1,1
"31625",0,0,1,1,1
"31626",1,0,1,1,1
"31627",0,0,1,1,1
"31628",0,0,1,1,1
"31629",0,0,1,1,1
"31630",0,1,0,0,0
"31631",0,0,0,1,1
"31632",0,0,0,1,1
"31633",1,0,1,0,1
"31634",0,0,1,1,1
"31635",0,1,1,0,0
"31636",0,1,0,1,0
"31637",0,0,1,0,1
"31638",0,0,1,0,0
"31639",0,0,1,1,0
"31640",0,0,1,1,1
"31641",0,0,0,1,1
"31642",0,0,1,1,0
"31643",1,0,0,1,0
"31644",0,0,0,1,1
"31645",0,0,1,1,1
"31646",0,0,1,0,0
"31647",1,0,0,0,1
"31648",0,0,1,0,1
"31649",0,0,1,1,1
"31650",0,0,1,1,0
"31651",0,0,1,0,0
"31652",0,1,1,1,1
"31653",0,1,1,1,0
"31654",0,0,1,1,1
"31655",1,1,0,1,0
"31656",0,0,0,0,1
"31657",1,0,0,1,1
"31658",1,0,0,1,1
"31659",0,1,1,0,0
"31660",0,0,1,1,1
"31661",0,0,1,1,1
"31662",0,0,1,1,1
"31663",0,0,1,1,1
"31664",0,0,1,1,1
"31665",0,0,1,1,1
"31666",0,1,1,1,1
"31667",0,0,1,0,1
"31668",0,0,1,1,1
"31669",0,0,1,0,1
"31670",0,0,0,1,1
"31671",0,0,1,1,1
"31672",0,0,1,1,1
"31673",0,0,0,1,1
"31674",0,0,1,1,1
"31675",0,0,1,1,0
"31676",0,0,0,0,1
"31677",0,1,1,0,0
"31678",0,0,0,1,1
"31679",0,1,1,1,0
"31680",0,0,1,1,0
"31681",0,0,1,1,1
"31682",0,1,0,1,0
"31683",0,0,0,1,1
"31684",0,0,0,1,1
"31685",0,1,0,1,1
"31686",0,1,1,1,1
"31687",0,0,1,1,1
"31688",1,0,1,1,1
"31689",1,0,1,1,1
"31690",1,1,1,1,1
"31691",0,0,1,0,1
"31692",0,0,0,0,0
"31693",0,1,0,1,0
"31694",0,0,1,1,1
"31695",0,0,0,1,1
"31696",0,0,1,0,1
"31697",0,0,1,1,1
"31698",0,0,0,0,1
"31699",0,0,1,0,1
"31700",1,0,1,0,1
"31701",0,0,1,0,1
"31702",0,0,1,1,1
"31703",1,1,1,0,0
"31704",0,0,1,1,1
"31705",0,0,1,1,1
"31706",0,0,1,1,1
"31707",0,0,0,1,1
"31708",0,0,1,1,1
"31709",1,1,1,1,0
"31710",0,0,0,1,1
"31711",0,1,1,1,0
"31712",0,1,1,0,0
"31713",0,0,1,1,1
"31714",1,0,0,1,1
"31715",1,1,1,1,0
"31716",1,0,1,1,1
"31717",0,1,0,1,1
"31718",0,0,1,1,0
"31719",0,0,1,1,1
"31720",0,1,1,1,1
"31721",0,0,0,1,0
"31722",0,0,1,0,1
"31723",1,1,0,1,0
"31724",0,0,1,1,1
"31725",0,0,1,1,1
"31726",0,0,1,0,1
"31727",0,0,1,1,1
"31728",1,1,0,1,1
"31729",0,1,1,1,0
"31730",0,0,1,1,1
"31731",0,1,0,1,0
"31732",0,1,1,1,1
"31733",0,1,1,1,1
"31734",0,0,1,1,1
"31735",0,0,1,1,1
"31736",0,1,0,1,0
"31737",0,0,1,1,1
"31738",0,0,0,1,1
"31739",0,0,0,1,1
"31740",1,0,1,0,1
"31741",0,0,1,1,1
"31742",0,0,1,1,1
"31743",0,1,0,0,1
"31744",0,0,0,1,1
"31745",0,1,1,1,0
"31746",0,0,1,0,1
"31747",0,0,0,1,1
"31748",0,0,0,1,1
"31749",0,0,1,0,1
"31750",0,1,0,1,1
"31751",0,0,0,0,0
"31752",0,0,1,1,0
"31753",0,0,0,1,1
"31754",0,0,1,1,1
"31755",0,0,1,1,1
"31756",0,0,0,1,1
"31757",0,0,1,0,1
"31758",1,0,1,1,1
"31759",0,0,1,1,1
"31760",0,0,0,0,1
"31761",0,0,1,0,0
"31762",0,0,1,0,1
"31763",0,0,0,1,0
"31764",0,1,0,0,1
"31765",0,1,0,1,0
"31766",0,1,1,1,1
"31767",0,0,1,1,0
"31768",0,0,1,0,1
"31769",0,1,1,1,0
"31770",0,0,1,1,1
"31771",0,0,1,1,0
"31772",1,0,1,1,0
"31773",0,0,0,1,1
"31774",0,0,1,1,0
"31775",0,0,1,1,1
"31776",0,1,0,1,0
"31777",0,1,0,1,0
"31778",0,0,1,1,1
"31779",0,0,0,0,0
"31780",0,0,1,1,0
"31781",1,0,1,1,0
"31782",0,0,1,0,1
"31783",0,0,1,1,1
"31784",0,1,1,0,0
"31785",1,0,1,1,1
"31786",1,0,0,1,1
"31787",0,0,1,1,1
"31788",0,0,1,1,1
"31789",1,0,0,1,0
"31790",0,0,1,1,1
"31791",0,0,0,0,1
"31792",0,0,1,1,1
"31793",0,0,1,0,1
"31794",1,0,1,1,1
"31795",0,0,1,1,0
"31796",1,1,1,0,0
"31797",0,0,1,1,1
"31798",0,0,1,1,1
"31799",0,0,0,1,0
"31800",0,0,1,1,0
"31801",0,0,1,1,1
"31802",0,1,0,1,0
"31803",0,0,1,1,1
"31804",0,0,1,0,1
"31805",0,0,1,1,1
"31806",0,0,1,1,0
"31807",0,0,1,1,1
"31808",0,0,1,1,1
"31809",0,0,1,1,1
"31810",0,0,1,1,1
"31811",0,0,1,0,1
"31812",0,0,0,0,0
"31813",0,0,1,1,1
"31814",0,0,1,0,1
"31815",0,0,0,1,0
"31816",0,0,0,1,0
"31817",0,0,0,1,0
"31818",0,1,1,1,1
"31819",1,0,1,1,0
"31820",0,1,0,0,0
"31821",0,0,0,1,1
"31822",0,1,1,1,0
"31823",0,0,1,1,1
"31824",0,0,1,1,1
"31825",1,0,0,1,0
"31826",0,0,0,0,1
"31827",0,1,0,1,0
"31828",0,0,1,1,1
"31829",0,0,0,1,0
"31830",0,1,1,1,0
"31831",0,0,1,1,1
"31832",0,0,1,1,1
"31833",0,0,1,1,1
"31834",0,0,1,1,1
"31835",0,0,0,1,1
"31836",0,0,1,0,1
"31837",1,0,0,1,1
"31838",0,0,1,0,1
"31839",0,0,1,0,1
"31840",0,0,1,1,1
"31841",0,0,1,0,0
"31842",0,0,1,1,0
"31843",1,0,0,1,0
"31844",0,0,0,0,1
"31845",0,0,1,0,1
"31846",0,1,1,1,1
"31847",0,0,0,0,0
"31848",0,0,1,0,1
"31849",0,0,0,0,1
"31850",1,0,1,1,1
"31851",0,0,0,1,1
"31852",0,0,1,1,1
"31853",0,0,1,1,1
"31854",1,0,0,1,1
"31855",0,0,0,1,1
"31856",0,0,1,1,1
"31857",0,0,0,1,1
"31858",0,1,0,0,0
"31859",0,0,0,0,1
"31860",0,1,1,1,0
"31861",0,0,1,1,1
"31862",0,0,1,1,0
"31863",0,0,1,0,0
"31864",1,0,0,1,1
"31865",0,0,0,1,1
"31866",0,0,1,1,1
"31867",0,1,0,1,0
"31868",0,1,1,1,0
"31869",1,1,1,1,1
"31870",1,0,1,1,1
"31871",1,0,1,1,1
"31872",0,0,0,1,1
"31873",0,0,0,0,0
"31874",0,1,1,1,1
"31875",0,0,0,0,1
"31876",0,1,0,1,1
"31877",0,0,1,1,1
"31878",0,0,1,0,1
"31879",0,0,0,1,0
"31880",0,0,1,1,0
"31881",0,0,0,1,1
"31882",0,0,1,1,0
"31883",0,0,1,1,1
"31884",0,0,0,1,1
"31885",0,0,1,1,0
"31886",0,1,0,1,0
"31887",0,0,1,1,1
"31888",0,0,0,1,1
"31889",0,0,0,1,1
"31890",0,1,1,1,0
"31891",0,0,1,0,1
"31892",0,0,0,0,1
"31893",1,0,0,1,1
"31894",0,0,1,0,1
"31895",0,1,1,1,1
"31896",0,1,1,1,1
"31897",0,0,1,0,1
"31898",0,0,1,1,0
"31899",0,0,1,1,0
"31900",0,0,1,1,1
"31901",0,0,0,1,1
"31902",0,0,1,1,1
"31903",0,0,0,0,1
"31904",0,0,1,0,1
"31905",0,1,0,0,0
"31906",0,0,1,1,1
"31907",0,0,0,1,1
"31908",0,0,0,1,0
"31909",1,1,0,1,0
"31910",0,0,1,0,1
"31911",0,0,0,1,1
"31912",0,0,0,1,0
"31913",0,0,1,1,1
"31914",0,1,1,1,1
"31915",0,0,1,0,1
"31916",0,0,0,1,1
"31917",0,1,1,1,1
"31918",1,0,0,1,0
"31919",1,0,0,1,1
"31920",0,0,1,0,1
"31921",0,1,0,0,0
"31922",0,0,0,1,0
"31923",0,0,1,0,1
"31924",0,0,0,1,0
"31925",0,0,1,1,1
"31926",1,0,1,1,0
"31927",0,0,0,0,1
"31928",0,0,0,1,1
"31929",0,0,1,0,1
"31930",0,1,0,1,0
"31931",0,0,1,1,1
"31932",0,0,1,1,1
"31933",0,1,0,0,0
"31934",0,0,0,0,1
"31935",0,0,1,1,0
"31936",0,0,0,1,1
"31937",0,0,1,1,1
"31938",0,0,1,0,0
"31939",0,0,0,1,0
"31940",0,0,0,0,1
"31941",0,0,1,1,1
"31942",0,0,1,1,1
"31943",1,0,0,1,1
"31944",0,0,1,1,1
"31945",0,1,1,1,0
"31946",0,0,1,1,0
"31947",0,0,0,0,1
"31948",0,0,0,1,1
"31949",0,0,1,1,1
"31950",0,1,0,1,0
"31951",1,0,1,1,0
"31952",1,0,0,1,0
"31953",0,0,1,0,1
"31954",0,0,1,0,1
"31955",0,0,1,0,0
"31956",0,0,1,1,1
"31957",0,0,0,0,1
"31958",0,1,1,1,1
"31959",0,1,1,1,1
"31960",0,0,0,1,1
"31961",0,1,0,1,0
"31962",0,0,0,1,1
"31963",0,0,1,1,1
"31964",0,0,1,1,1
"31965",0,0,1,1,1
"31966",0,1,0,1,1
"31967",1,0,1,1,1
"31968",0,0,0,1,0
"31969",0,0,0,1,1
"31970",0,0,0,1,1
"31971",0,0,1,1,1
"31972",0,1,1,0,0
"31973",0,1,0,0,0
"31974",0,0,1,1,1
"31975",0,0,1,1,1
"31976",0,0,1,1,1
"31977",0,1,1,1,0
"31978",0,0,0,1,1
"31979",0,0,0,1,0
"31980",0,0,1,1,1
"31981",0,0,1,1,1
"31982",0,0,0,1,1
"31983",0,0,0,1,1
"31984",0,0,1,1,1
"31985",0,1,0,0,0
"31986",1,0,0,0,0
"31987",0,0,1,1,0
"31988",1,1,1,1,1
"31989",1,0,0,1,1
"31990",1,0,0,1,0
"31991",0,0,1,1,1
"31992",1,0,1,1,1
"31993",0,0,0,1,1
"31994",0,0,1,0,0
"31995",0,0,1,1,1
"31996",0,0,1,1,1
"31997",0,0,0,1,1
"31998",0,0,1,0,0
"31999",0,0,1,0,1
"32000",0,0,1,1,1
"32001",0,0,1,1,0
"32002",0,1,1,1,1
"32003",0,0,0,1,1
"32004",0,0,1,1,1
"32005",0,0,1,0,1
"32006",0,1,1,0,0
"32007",0,0,0,1,0
"32008",0,0,1,0,1
"32009",0,0,1,1,1
"32010",1,0,1,1,1
"32011",0,0,0,1,1
"32012",0,0,0,1,1
"32013",0,0,1,0,1
"32014",0,0,1,0,1
"32015",0,0,0,0,1
"32016",0,0,1,0,0
"32017",0,0,1,0,1
"32018",0,1,1,1,0
"32019",0,1,1,0,0
"32020",0,0,0,0,1
"32021",0,0,1,0,0
"32022",0,0,0,1,1
"32023",1,1,1,1,1
"32024",0,0,1,1,0
"32025",0,0,1,1,1
"32026",0,1,0,1,1
"32027",0,0,1,1,1
"32028",0,0,1,1,0
"32029",1,0,1,1,1
"32030",1,0,1,1,1
"32031",0,0,0,1,1
"32032",0,0,1,1,1
"32033",0,1,0,1,0
"32034",0,0,1,1,1
"32035",1,1,1,1,0
"32036",0,0,1,0,1
"32037",0,0,1,1,1
"32038",1,1,0,1,0
"32039",1,1,1,1,1
"32040",0,0,1,0,1
"32041",0,1,1,1,0
"32042",1,0,1,1,1
"32043",0,0,1,1,1
"32044",0,0,1,1,0
"32045",0,0,0,1,0
"32046",1,0,0,1,0
"32047",0,1,0,1,0
"32048",0,0,1,1,1
"32049",1,1,1,1,0
"32050",0,0,1,0,0
"32051",0,0,1,1,0
"32052",0,0,1,0,1
"32053",0,0,1,0,1
"32054",0,1,0,0,1
"32055",1,1,1,1,1
"32056",1,0,0,1,0
"32057",0,0,1,1,1
"32058",0,0,0,1,1
"32059",0,0,1,1,1
"32060",0,1,0,1,0
"32061",0,0,1,0,1
"32062",0,0,0,1,1
"32063",0,0,1,1,0
"32064",1,0,0,1,1
"32065",0,0,0,0,1
"32066",0,0,1,1,1
"32067",0,0,1,0,1
"32068",0,1,1,0,0
"32069",0,0,0,1,0
"32070",0,0,1,0,0
"32071",0,0,1,0,1
"32072",0,0,1,0,1
"32073",0,0,1,1,1
"32074",0,0,1,1,1
"32075",0,1,0,1,0
"32076",0,0,1,1,0
"32077",0,0,1,0,1
"32078",0,0,1,0,0
"32079",0,0,0,1,1
"32080",0,0,1,0,1
"32081",0,0,0,1,1
"32082",0,0,1,1,1
"32083",0,0,1,0,1
"32084",1,0,1,1,1
"32085",0,0,1,1,1
"32086",0,1,1,0,0
"32087",0,0,0,0,1
"32088",0,0,1,1,1
"32089",0,1,0,1,1
"32090",1,1,1,1,0
"32091",0,0,1,1,1
"32092",0,1,0,1,1
"32093",0,1,0,1,0
"32094",0,0,1,1,1
"32095",0,1,0,0,0
"32096",0,1,1,1,0
"32097",0,1,1,1,1
"32098",0,0,1,0,1
"32099",0,1,1,1,0
"32100",0,0,1,0,1
"32101",0,0,1,1,0
"32102",0,0,0,1,0
"32103",0,0,1,1,0
"32104",0,0,1,0,1
"32105",0,0,0,0,1
"32106",0,1,1,1,0
"32107",0,0,1,0,0
"32108",0,0,1,1,1
"32109",0,0,0,0,0
"32110",0,0,1,1,1
"32111",0,0,0,1,1
"32112",0,1,0,1,0
"32113",1,0,0,0,1
"32114",0,0,1,0,1
"32115",0,0,1,1,1
"32116",0,0,1,1,1
"32117",0,1,0,1,1
"32118",0,0,0,1,1
"32119",0,0,0,1,1
"32120",0,0,1,1,1
"32121",0,0,0,1,1
"32122",0,1,1,1,1
"32123",0,0,1,1,0
"32124",0,1,1,1,0
"32125",0,1,0,1,0
"32126",0,0,1,1,1
"32127",0,0,0,0,1
"32128",0,0,0,1,0
"32129",0,1,1,1,1
"32130",0,1,1,1,0
"32131",0,1,0,0,1
"32132",0,0,1,1,0
"32133",0,0,1,1,1
"32134",1,1,0,1,0
"32135",0,0,1,1,0
"32136",0,0,1,0,1
"32137",0,0,1,1,1
"32138",0,0,1,1,1
"32139",0,0,0,1,1
"32140",0,0,1,1,1
"32141",0,0,1,1,1
"32142",0,0,1,1,1
"32143",0,0,1,1,1
"32144",0,0,1,0,1
"32145",0,0,0,0,1
"32146",0,0,1,1,1
"32147",0,1,0,0,1
"32148",0,1,0,1,0
"32149",0,0,1,1,1
"32150",0,0,1,1,1
"32151",1,0,1,1,1
"32152",0,0,0,0,1
"32153",0,1,1,0,0
