"","V7221","V7101","V7202","V7206","V8512","V8517","V8526"
"7220",1,0,0,1,1,0,1
"7221",0,0,0,1,0,0,0
"7222",1,0,1,0,1,1,0
"7223",1,0,0,1,1,0,1
"7224",0,0,1,0,0,0,0
"7225",0,0,1,1,1,0,1
"7226",1,0,1,1,1,1,1
"7227",0,1,0,1,0,0,0
"7228",0,0,0,1,1,0,1
"7229",1,0,1,1,1,0,0
"7230",1,0,0,1,1,0,1
"7231",1,0,1,1,1,0,0
"7232",0,0,0,1,1,0,0
"7233",0,0,0,1,0,0,0
"7234",0,0,1,1,1,0,0
"7235",0,0,1,1,1,1,1
"7236",0,0,0,1,1,1,1
"7237",0,1,0,1,1,0,0
"7238",1,0,1,1,1,0,1
"7239",0,0,0,1,1,0,0
"7240",1,0,1,1,0,1,1
"7241",0,0,0,0,1,0,1
"7242",1,0,0,1,1,0,1
"7243",1,0,0,0,0,0,1
"7244",1,1,0,1,1,1,1
"7245",1,0,0,1,1,0,0
"7246",1,0,1,1,0,0,1
"7247",0,0,0,1,1,0,0
"7248",0,1,1,0,1,0,1
"7249",1,0,0,1,1,1,1
"7250",0,0,0,0,1,1,0
"7251",0,0,1,0,0,0,0
"7252",1,0,0,1,1,0,1
"7253",0,0,0,1,0,0,0
"7254",0,1,0,1,0,0,0
"7255",1,1,0,1,1,0,1
"7256",1,1,0,1,1,0,1
"7257",0,1,1,1,1,0,0
"7258",0,0,0,1,1,1,1
"7259",1,0,1,1,1,0,1
"7260",1,1,0,1,0,0,1
"7261",0,0,0,1,1,0,1
"7262",0,0,1,1,1,0,0
"7263",1,0,0,1,1,0,1
"7264",1,1,1,0,0,0,0
"7265",1,0,0,1,1,0,1
"7266",0,0,1,1,1,0,1
"7267",0,0,1,1,0,0,0
"7268",0,1,0,1,0,1,0
"7269",0,0,0,1,1,0,1
"7270",0,1,0,1,1,0,1
"7271",0,0,1,0,1,0,1
"7272",0,0,0,1,1,1,1
"7273",0,0,0,1,1,0,1
"7274",1,0,0,1,1,0,0
"7275",0,1,0,1,1,0,1
"7276",1,0,0,0,1,0,1
"7277",1,1,1,0,1,0,0
"7278",1,0,0,0,0,0,1
"7279",0,1,1,1,1,1,1
"7280",0,0,0,1,1,1,1
"7281",0,0,1,1,1,0,1
"7282",1,1,0,1,1,1,0
"7283",1,0,1,1,0,0,0
"7284",1,0,0,1,1,0,0
"7285",1,1,0,1,0,1,0
"7286",0,0,1,1,1,0,1
"7287",0,0,1,1,1,0,1
"7288",0,0,1,1,1,1,0
"7289",0,0,1,1,0,0,0
"7290",0,0,1,1,1,0,1
"7291",0,0,0,1,1,0,1
"7292",0,0,0,1,1,0,0
"7293",1,0,1,1,1,0,0
"7294",1,0,1,1,1,0,1
"7295",1,0,1,1,1,0,0
"7296",0,1,1,0,1,0,0
"7297",0,0,1,0,1,0,0
"7298",1,0,0,1,1,0,1
"7299",0,0,1,1,1,0,0
"7300",0,1,0,0,1,1,1
"7301",0,0,0,1,0,0,1
"7302",0,0,0,0,1,0,0
"7303",0,0,0,1,1,0,1
"7304",0,0,0,1,1,0,1
"7305",1,0,1,1,1,1,1
"7306",1,0,1,1,1,0,1
"7307",1,0,1,1,1,0,0
"7308",0,0,1,1,0,1,0
"7309",0,1,0,1,0,0,0
"7310",1,0,1,1,0,0,0
"7311",1,0,0,1,1,0,1
"7312",1,0,1,1,1,0,1
"7313",1,0,1,1,1,0,0
"7314",1,0,1,1,1,0,1
"7315",0,1,0,1,0,1,1
"7316",0,0,0,1,1,0,1
"7317",1,0,0,1,1,0,1
"7318",0,1,0,0,1,0,1
"7319",0,0,0,1,1,1,1
"7320",0,1,0,1,0,0,0
"7321",0,0,0,1,0,1,1
"7322",1,1,1,0,1,0,0
"7323",0,0,0,1,1,0,0
"7324",1,0,0,1,1,0,1
"7325",0,0,1,1,1,0,0
"7326",1,0,0,1,1,0,0
"7327",0,1,1,1,1,0,1
"7328",0,1,0,1,1,0,1
"7329",1,0,0,1,1,0,0
"7330",1,0,1,1,1,0,0
"7331",0,0,0,1,1,0,1
"7332",0,0,1,1,1,0,1
"7333",0,0,1,1,1,0,0
"7334",1,0,0,1,0,0,1
"7335",0,0,0,0,0,0,0
"7336",0,1,0,1,1,0,1
"7337",0,0,0,0,1,0,1
"7338",1,0,0,1,1,0,1
"7339",1,0,0,1,1,0,1
"7340",1,0,0,1,0,0,1
"7341",0,1,0,0,0,0,0
"7342",1,0,1,1,1,0,1
"7343",0,0,0,1,1,0,1
"7344",0,0,1,1,0,0,0
"7345",1,1,0,0,1,1,0
"7346",1,1,0,1,1,1,1
"7347",0,0,1,1,0,0,0
"7348",0,1,1,1,0,0,0
"7349",1,1,1,1,0,0,0
"7350",1,0,0,1,1,1,1
"7351",0,1,0,1,1,0,1
"7352",1,0,0,0,0,1,0
"7353",0,0,1,1,0,0,0
"7354",1,1,0,1,1,0,1
"7355",0,0,0,1,1,0,1
"7356",1,0,0,1,1,0,1
"7357",1,1,0,0,1,0,1
"7358",1,0,0,1,1,0,0
"7359",1,0,0,1,0,1,0
"7360",0,0,1,1,1,0,0
"7361",0,1,0,1,1,0,1
"7362",1,0,0,0,1,0,0
"7363",0,0,1,1,1,0,1
"7364",0,0,1,1,1,0,1
"7365",0,0,0,1,0,0,0
"7366",1,0,1,1,1,1,0
"7367",1,0,1,1,1,0,1
"7368",1,0,1,1,1,0,1
"7369",0,1,1,0,1,0,1
"7370",0,0,1,1,0,0,0
"7371",0,1,1,0,1,0,0
"7372",0,0,0,0,1,0,1
"7373",0,1,1,1,1,0,0
"7374",1,0,1,1,1,0,1
"7375",1,0,0,1,1,0,1
"7376",0,0,1,1,0,0,1
"7377",0,0,0,1,0,0,0
"7378",0,0,1,1,1,0,0
"7379",1,0,0,1,1,0,1
"7380",1,0,1,1,1,0,1
"7381",1,0,1,1,0,0,1
"7382",1,0,0,1,1,0,1
"7383",0,0,1,1,1,0,1
"7384",1,0,0,1,1,0,1
"7385",0,1,1,1,0,0,0
"7386",1,1,0,1,0,0,0
"7387",1,0,1,0,0,0,1
"7388",1,0,1,1,0,0,0
"7389",1,0,0,1,1,0,1
"7390",0,0,1,1,1,0,1
"7391",0,1,1,0,1,1,1
"7392",1,0,1,0,1,0,0
"7393",0,1,0,1,0,0,0
"7394",0,1,0,0,1,0,0
"7395",1,0,0,1,1,0,1
"7396",0,0,1,1,1,0,0
"7397",0,1,0,0,0,0,1
"7398",0,0,1,1,0,1,1
"7399",0,1,0,1,0,0,1
"7400",0,0,1,1,1,1,0
"7401",1,0,0,1,1,0,1
"7402",0,0,1,1,1,0,1
"7403",0,0,1,1,1,0,0
"7404",0,0,0,1,1,0,1
"7405",1,1,0,1,1,1,0
"7406",1,0,1,1,1,0,1
"7407",0,1,1,1,1,0,0
"7408",0,0,1,1,1,0,1
"7409",1,0,0,1,1,0,1
"7410",0,0,0,1,1,0,0
"7411",0,1,1,1,1,1,0
"7412",1,0,1,1,1,1,0
"7413",0,0,1,1,0,0,1
"7414",1,0,0,1,1,0,1
"7415",1,0,1,1,0,0,0
"7416",1,0,0,0,0,0,0
"7417",0,0,0,1,0,0,1
"7418",0,0,0,0,1,0,1
"7419",1,0,0,1,1,0,1
"7420",1,0,1,1,0,0,0
"7421",1,0,1,1,1,0,1
"7422",0,0,1,1,1,0,0
"7423",1,0,1,1,1,0,1
"7424",1,0,0,1,1,0,0
"7425",1,1,1,1,0,0,0
"7426",1,0,0,0,1,0,1
"7427",0,1,1,1,0,0,0
"7428",1,0,1,1,1,1,1
"7429",1,1,0,1,0,1,0
"7430",1,0,1,1,1,0,0
"7431",0,0,1,0,1,0,0
"7432",0,0,1,0,0,0,1
"7433",1,0,1,0,1,0,1
"7434",1,0,0,1,1,0,1
"7435",1,1,1,1,0,1,0
"7436",0,1,1,1,1,0,1
"7437",0,0,0,1,1,1,0
"7438",0,0,1,1,1,1,0
"7439",0,1,0,1,1,0,1
"7440",0,1,0,1,1,0,0
"7441",1,0,1,1,0,0,1
"7442",1,0,1,0,1,0,1
"7443",0,1,1,0,1,1,0
"7444",0,1,0,1,1,0,0
"7445",1,1,0,1,1,0,1
"7446",0,0,1,1,1,0,1
"7447",1,0,0,0,1,0,1
"7448",0,1,0,0,1,0,1
"7449",1,0,1,1,1,0,1
"7450",1,0,1,1,1,1,0
"7451",0,0,0,1,0,1,0
"7452",1,0,1,0,1,0,0
"7453",0,0,1,1,0,0,0
"7454",0,0,0,1,1,0,0
"7455",0,1,1,1,1,1,0
"7456",0,0,1,1,0,0,1
"7457",0,0,1,1,0,0,0
"7458",1,0,0,1,1,0,1
"7459",0,0,0,0,1,0,1
"7460",0,1,1,0,1,0,0
"7461",0,0,0,0,1,1,1
"7462",0,0,1,0,0,0,0
"7463",0,0,0,1,1,0,0
"7464",1,0,1,1,1,0,0
"7465",0,0,1,1,1,0,0
"7466",1,0,1,0,0,0,1
"7467",0,0,1,1,1,0,1
"7468",0,0,1,1,1,0,0
"7469",1,0,1,1,1,0,0
"7470",1,0,1,1,1,0,0
"7471",0,0,0,0,0,0,0
"7472",1,0,1,0,1,1,0
"7473",0,1,1,1,0,0,1
"7474",0,0,0,1,0,0,0
"7475",0,1,0,1,1,0,1
"7476",1,0,0,0,0,0,1
"7477",0,1,1,0,0,0,1
"7478",0,1,0,1,0,1,1
"7479",1,0,1,1,1,0,0
"7480",1,0,1,1,1,0,1
"7481",0,0,0,1,1,0,1
"7482",1,0,1,1,1,0,1
"7483",0,0,1,1,0,0,0
"7484",0,0,1,1,1,0,1
"7485",1,0,1,1,1,0,1
"7486",0,0,0,1,1,0,1
"7487",0,0,0,1,1,0,1
"7488",0,0,0,0,1,0,1
"7489",0,1,0,1,0,0,1
"7490",1,0,1,0,1,0,1
"7491",1,1,0,1,1,0,0
"7492",0,0,1,0,1,0,1
"7493",0,0,0,1,1,0,0
"7494",0,0,0,1,0,0,0
"7495",0,0,1,1,1,0,1
"7496",0,0,1,1,1,0,1
"7497",0,0,0,1,1,0,0
"7498",0,0,0,1,1,1,1
"7499",1,0,1,1,1,0,1
"7500",1,0,1,1,1,0,1
"7501",1,0,1,1,1,0,1
"7502",1,0,0,1,1,0,1
"7503",1,0,0,1,1,0,1
"7504",1,1,1,1,1,0,1
"7505",0,0,1,1,1,0,0
"7506",1,0,1,0,1,0,0
"7507",0,0,0,1,1,0,0
"7508",0,0,0,1,0,0,1
"7509",0,1,0,1,1,0,1
"7510",0,0,0,1,0,0,1
"7511",1,1,1,1,0,0,0
"7512",1,0,0,1,0,0,1
"7513",0,1,0,1,1,0,1
"7514",0,0,0,1,0,0,1
"7515",0,0,1,1,1,0,1
"7516",1,0,0,1,1,0,0
"7517",0,0,1,1,0,0,1
"7518",0,1,1,1,1,1,1
"7519",0,0,1,1,1,0,1
"7520",1,0,1,1,1,0,0
"7521",0,1,1,1,0,0,0
"7522",1,0,1,1,1,0,1
"7523",1,0,0,1,1,0,1
"7524",0,0,1,1,1,0,0
"7525",0,0,1,1,0,1,1
"7526",0,0,0,1,1,0,1
"7527",0,1,1,0,0,0,1
"7528",1,0,1,1,1,0,1
"7529",0,1,0,1,1,0,0
"7530",0,1,1,1,1,1,0
"7531",0,1,0,1,0,1,1
"7532",0,0,0,1,0,0,0
"7533",0,0,1,1,1,0,1
"7534",0,0,1,1,1,0,1
"7535",1,0,1,0,0,0,0
"7536",0,0,1,1,1,0,1
"7537",0,0,0,1,1,0,1
"7538",1,0,1,1,1,0,1
"7539",0,0,0,1,1,0,0
"7540",1,0,1,1,0,1,1
"7541",0,0,1,1,1,0,0
"7542",1,0,1,1,1,0,1
"7543",0,0,0,1,1,0,1
"7544",1,0,0,0,1,0,0
"7545",1,0,0,1,0,0,1
"7546",0,0,0,1,0,0,0
"7547",1,0,1,1,1,0,1
"7548",0,0,0,1,1,0,1
"7549",0,0,0,1,1,0,0
"7550",1,0,1,1,1,0,1
"7551",1,0,0,1,1,0,1
"7552",1,0,1,1,0,0,0
"7553",1,0,0,0,1,0,1
"7554",1,0,0,1,1,0,1
"7555",0,0,0,1,1,0,1
"7556",1,0,0,1,1,0,1
"7557",0,0,1,1,1,0,1
"7558",0,0,0,0,0,1,0
"7559",1,0,1,1,1,0,1
"7560",1,0,1,1,1,0,1
"7561",0,0,1,1,0,1,1
"7562",0,1,1,1,0,0,0
"7563",0,1,1,1,0,0,1
"7564",0,0,0,1,1,0,1
"7565",1,0,0,0,1,0,1
"7566",1,0,1,1,1,0,0
"7567",0,0,0,1,1,0,0
"7568",0,0,1,1,1,0,1
"7569",0,1,1,1,1,0,1
"7570",0,0,0,1,1,0,1
"7571",0,0,1,0,1,0,1
"7572",0,0,0,1,1,0,0
"7573",1,1,0,1,1,0,1
"7574",1,0,1,1,1,0,0
"7575",0,1,0,1,0,0,0
"7576",0,0,0,1,1,0,1
"7577",1,0,1,1,1,0,1
"7578",0,0,1,1,0,0,1
"7579",1,0,1,1,1,0,0
"7580",0,1,0,0,0,0,1
"7581",1,0,0,1,0,0,1
"7582",0,0,0,1,1,0,1
"7583",1,0,0,1,1,0,1
"7584",1,0,0,0,1,0,0
"7585",1,0,1,0,1,0,0
"7586",1,0,1,1,1,1,0
"7587",1,0,1,1,1,0,1
"7588",0,0,1,1,1,0,0
"7589",0,0,0,0,0,1,0
"7590",0,0,1,0,1,1,1
"7591",0,0,0,1,1,0,1
"7592",1,1,1,1,1,0,1
"7593",0,0,1,1,1,0,1
"7594",0,1,1,1,0,0,1
"7595",0,0,1,1,1,0,0
"7596",0,0,0,0,1,0,1
"7597",1,0,1,1,1,0,0
"7598",0,1,0,0,1,1,0
"7599",0,0,0,1,1,0,1
"7600",0,1,0,1,1,0,0
"7601",0,0,1,1,1,0,0
"7602",0,0,0,1,0,0,1
"7603",0,0,1,1,0,0,0
"7604",0,0,0,1,1,0,1
"7605",0,0,1,1,1,0,0
"7606",1,0,0,1,1,0,1
"7607",1,1,1,1,1,0,0
"7608",0,1,0,1,0,0,1
"7609",1,0,1,1,0,1,1
"7610",0,1,0,1,0,1,1
"7611",0,0,0,0,0,0,0
"7612",0,0,0,0,1,0,1
"7613",0,1,1,1,1,0,1
"7614",0,0,0,0,1,0,0
"7615",0,0,1,0,1,0,1
"7616",0,0,1,1,1,0,0
"7617",0,1,0,1,0,1,0
"7618",0,0,0,1,0,0,1
"7619",0,0,0,0,1,0,0
"7620",0,1,0,1,1,0,1
"7621",1,0,0,1,1,0,1
"7622",0,0,0,1,1,1,1
"7623",0,1,0,1,1,0,1
"7624",1,0,0,0,1,0,1
"7625",1,0,0,1,0,0,0
"7626",0,1,0,1,1,0,1
"7627",1,1,1,1,0,1,0
"7628",0,0,0,1,0,0,0
"7629",0,0,1,1,1,0,0
"7630",0,1,0,0,0,0,1
"7631",0,1,0,0,1,0,0
"7632",0,0,1,1,0,0,1
"7633",1,1,0,0,0,0,0
"7634",1,0,0,0,0,1,1
"7635",0,0,0,1,1,0,1
"7636",1,1,1,1,0,0,0
"7637",0,0,0,1,1,0,1
"7638",1,0,0,1,1,0,1
"7639",1,0,1,1,1,0,0
"7640",1,0,0,1,1,0,0
"7641",1,0,1,1,1,0,0
"7642",0,1,1,1,0,0,0
"7643",1,1,0,1,1,1,1
"7644",0,0,1,1,1,0,1
"7645",0,0,1,1,0,0,0
"7646",1,0,0,1,1,0,0
"7647",1,0,1,0,1,0,0
"7648",0,0,1,1,0,0,0
"7649",0,1,0,0,0,0,1
"7650",1,0,0,1,1,0,1
"7651",0,0,0,1,0,1,1
"7652",1,0,1,1,1,0,1
"7653",0,0,1,1,1,0,0
"7654",1,0,1,1,0,0,1
"7655",0,0,1,0,0,0,0
"7656",0,1,1,1,0,0,0
"7657",1,0,0,1,1,0,0
"7658",0,1,0,1,1,0,0
"7659",1,0,0,1,1,1,1
"7660",0,0,0,1,0,0,1
"7661",0,1,0,0,0,0,0
"7662",1,0,1,1,1,0,0
"7663",0,0,1,1,0,0,0
"7664",0,0,0,0,1,0,1
"7665",0,1,0,1,1,0,1
"7666",1,0,1,1,1,0,0
"7667",0,0,0,1,1,0,1
"7668",0,0,1,1,1,0,0
"7669",0,0,0,0,1,0,1
"7670",0,0,0,1,1,0,1
"7671",0,0,1,0,1,1,0
"7672",1,0,0,0,1,0,0
"7673",0,1,0,1,0,0,0
"7674",0,0,1,1,0,0,0
"7675",1,0,1,1,0,0,1
"7676",1,0,1,1,0,1,1
"7677",0,0,0,1,0,1,0
"7678",0,1,0,0,1,0,1
"7679",1,0,0,1,0,0,1
"7680",1,0,1,1,1,0,0
"7681",0,0,1,0,0,1,0
"7682",1,0,1,1,1,0,1
"7683",0,0,1,1,0,0,0
"7684",1,0,1,1,1,1,1
"7685",1,0,1,1,1,0,0
"7686",0,0,0,1,0,0,1
"7687",0,0,0,1,1,0,0
"7688",1,0,0,1,0,0,1
"7689",1,0,0,1,0,0,1
"7690",1,0,1,1,1,0,1
"7691",1,0,0,1,0,0,1
"7692",0,1,0,0,1,1,0
"7693",1,0,0,1,1,0,1
"7694",1,1,1,1,0,0,1
"7695",0,0,1,1,0,0,1
"7696",0,0,1,1,1,1,1
"7697",1,0,1,1,1,0,0
"7698",0,0,1,1,1,0,0
"7699",0,0,0,1,1,1,1
"7700",0,0,1,0,1,0,0
"7701",0,0,0,1,1,0,1
"7702",1,0,1,1,1,0,1
"7703",1,0,0,1,1,0,1
"7704",1,0,1,1,1,0,1
"7705",1,0,0,1,1,0,1
"7706",0,1,1,1,1,0,0
"7707",0,0,0,1,1,0,1
"7708",0,0,1,1,0,1,0
"7709",1,0,0,1,1,0,1
"7710",0,1,1,1,1,0,1
"7711",1,0,1,1,1,0,1
"7712",1,0,1,1,1,0,0
"7713",0,0,1,1,0,0,1
"7714",1,0,1,1,1,0,1
"7715",0,0,0,1,0,0,1
"7716",1,0,1,0,1,0,1
"7717",0,0,0,1,1,0,1
"7718",1,0,1,1,1,0,1
"7719",0,0,0,1,1,0,1
"7720",0,0,0,1,1,0,1
"7721",1,0,1,1,1,0,1
"7722",0,1,1,0,0,0,0
"7723",0,0,0,1,1,0,1
"7724",1,0,0,1,1,0,1
"7725",1,1,1,1,0,0,0
"7726",1,1,0,1,1,0,1
"7727",0,0,1,1,1,0,1
"7728",1,0,1,1,1,0,1
"7729",1,0,1,1,1,0,0
"7730",0,1,1,1,0,1,0
"7731",1,0,0,1,0,0,1
"7732",1,0,0,0,1,0,1
"7733",0,0,1,1,0,1,1
"7734",0,0,1,1,1,0,1
"7735",0,1,0,0,1,0,1
"7736",1,0,0,1,1,0,1
"7737",1,1,1,1,0,0,0
"7738",0,0,1,1,1,0,0
"7739",1,0,1,0,1,0,0
"7740",1,0,1,1,1,0,1
"7741",0,1,0,1,0,0,1
"7742",1,0,1,1,1,0,1
"7743",0,0,1,1,1,0,0
"7744",0,0,0,1,1,0,0
"7745",0,0,0,1,1,0,0
"7746",1,0,0,0,1,0,1
"7747",1,0,1,0,1,0,1
"7748",0,1,1,0,0,0,1
"7749",1,0,1,1,0,0,0
"7750",0,1,1,1,1,1,0
"7751",1,0,1,1,1,0,1
"7752",1,0,1,1,1,0,1
"7753",0,0,1,1,1,0,1
"7754",0,1,1,1,1,0,0
"7755",1,0,1,1,1,1,0
"7756",1,0,1,1,1,0,1
"7757",0,0,1,0,1,0,1
"7758",0,1,0,1,0,0,1
"7759",0,1,1,1,0,1,1
"7760",0,0,0,1,1,0,0
"7761",0,0,1,1,1,0,1
"7762",0,0,0,1,1,0,0
"7763",1,0,1,1,1,0,1
"7764",0,0,1,1,1,0,1
"7765",1,1,0,1,1,1,0
"7766",0,0,0,1,1,0,1
"7767",0,0,1,1,1,0,1
"7768",1,0,1,1,1,0,1
"7769",0,0,1,1,1,0,1
"7770",1,0,1,1,1,0,1
"7771",0,0,0,1,1,0,1
"7772",0,1,0,1,1,0,0
"7773",0,0,1,1,1,0,1
"7774",1,0,1,1,1,0,1
"7775",0,0,0,0,1,0,1
"7776",0,1,0,0,1,1,0
"7777",0,0,1,1,1,0,1
"7778",0,0,0,1,1,0,1
"7779",0,0,0,1,0,0,0
"7780",0,0,0,1,0,0,1
"7781",1,0,1,1,1,0,1
"7782",1,0,0,1,1,0,1
"7783",1,0,0,1,1,0,1
"7784",0,1,0,1,1,0,0
"7785",1,0,0,1,1,0,1
"7786",0,0,1,1,0,0,1
"7787",1,0,0,1,1,0,1
"7788",1,0,0,1,1,0,1
"7789",0,0,1,1,1,0,1
"7790",1,0,0,1,1,0,0
"7791",1,0,1,0,1,0,1
"7792",1,0,1,1,1,0,1
"7793",0,0,0,1,1,0,1
"7794",0,0,1,1,1,0,0
"7795",1,1,1,1,0,1,1
"7796",0,0,0,1,1,0,0
"7797",0,0,0,1,1,0,1
"7798",1,0,0,1,1,0,1
"7799",0,0,1,1,1,0,1
"7800",1,0,0,1,1,0,1
"7801",0,1,0,1,1,0,1
"7802",1,0,0,1,1,0,1
"7803",0,0,1,1,1,1,1
"7804",1,0,1,1,1,0,1
"7805",1,0,0,1,1,0,1
"7806",0,0,0,0,1,0,0
"7807",1,0,1,0,1,0,1
"7808",1,0,1,1,1,0,1
"7809",0,1,0,1,0,1,1
"7810",1,0,0,1,0,0,1
"7811",1,0,0,1,1,0,0
"7812",0,1,0,1,1,0,1
"7813",0,1,1,1,1,0,0
"7814",0,0,1,1,1,0,0
"7815",1,0,1,1,1,0,1
"7816",1,0,0,1,1,0,1
"7817",1,0,0,1,0,0,0
"7818",1,0,0,1,1,0,1
"7819",0,0,1,1,1,1,1
"7820",0,0,0,1,1,1,0
"7821",0,1,1,1,1,0,1
"7822",0,0,1,1,1,0,0
"7823",1,1,0,0,1,0,1
"7824",1,1,1,1,1,0,1
"7825",0,1,1,1,1,0,0
"7826",1,0,1,0,1,0,1
"7827",1,1,0,1,1,0,1
"7828",0,0,1,1,1,0,1
"7829",1,0,0,1,1,0,1
"7830",0,0,1,1,1,0,1
"7831",0,0,0,1,1,0,1
"7832",0,0,1,1,1,0,1
"7833",0,1,1,1,0,0,0
"7834",1,0,0,1,1,0,1
"7835",1,0,1,1,1,0,1
"7836",0,0,0,1,1,1,1
"7837",1,0,1,1,1,0,1
"7838",1,0,0,1,1,0,0
"7839",1,0,0,1,0,0,1
"7840",1,1,0,0,1,1,0
"7841",0,0,0,1,1,0,0
"7842",0,0,0,1,1,0,1
"7843",1,1,1,0,0,1,0
"7844",0,1,1,0,0,1,1
"7845",1,0,1,1,1,0,1
"7846",0,0,1,1,1,0,0
"7847",0,0,0,1,0,1,1
"7848",0,1,0,1,1,0,1
"7849",1,0,1,1,1,0,1
"7850",1,0,1,1,0,0,1
"7851",1,0,1,1,1,0,0
"7852",1,0,0,1,1,0,1
"7853",0,0,0,0,1,1,1
"7854",0,0,1,1,1,0,0
"7855",0,0,0,0,1,1,1
"7856",0,1,1,1,0,0,0
"7857",0,1,0,1,0,0,1
"7858",0,0,1,1,0,1,0
"7859",0,1,1,1,0,0,1
"7860",0,0,1,1,1,0,1
"7861",0,0,0,1,1,0,1
"7862",1,0,1,1,0,0,0
"7863",0,0,1,1,0,0,0
"7864",1,0,0,1,1,0,1
"7865",1,0,0,1,1,0,0
"7866",0,0,1,0,1,0,0
"7867",0,0,1,1,1,1,0
"7868",0,0,1,0,0,0,0
"7869",0,0,1,1,0,0,0
"7870",1,0,0,1,1,0,0
"7871",0,0,1,1,1,0,1
"7872",0,0,1,1,1,0,0
"7873",1,1,1,1,1,0,1
"7874",0,1,1,0,0,1,0
"7875",0,0,0,0,0,0,0
"7876",0,0,1,1,1,0,0
"7877",1,0,1,1,0,0,1
"7878",0,0,0,1,1,0,1
"7879",1,0,1,1,1,0,0
"7880",0,0,0,1,1,0,1
"7881",1,0,1,1,0,0,1
"7882",1,0,0,0,1,0,1
"7883",1,0,0,1,1,0,1
"7884",0,0,1,1,1,0,1
"7885",0,0,1,1,1,0,0
"7886",1,0,0,1,1,0,1
"7887",1,0,1,1,1,0,1
"7888",1,0,1,0,1,1,1
"7889",0,0,0,1,1,0,0
"7890",0,0,1,1,1,0,1
"7891",0,0,0,1,0,0,1
"7892",0,1,1,1,0,1,1
"7893",0,0,0,1,1,0,1
"7894",0,0,1,1,0,1,0
"7895",0,0,0,1,0,0,1
"7896",1,0,1,1,1,0,1
"7897",0,0,1,1,1,1,0
"7898",1,0,0,1,1,0,1
"7899",0,0,1,1,1,0,1
"7900",0,0,0,1,1,0,1
"7901",1,0,0,0,1,0,1
"7902",0,0,0,0,1,1,0
"7903",0,0,1,1,1,0,0
"7904",0,0,1,1,1,0,1
"7905",1,0,1,1,1,1,0
"7906",0,1,1,1,1,0,1
"7907",1,0,0,1,1,0,1
"7908",0,1,0,0,1,0,1
"7909",1,0,0,1,1,0,1
"7910",0,0,1,1,1,0,0
"7911",1,0,1,0,0,0,0
"7912",1,0,0,1,1,0,1
"7913",0,0,0,0,0,0,1
"7914",0,1,1,0,0,0,0
"7915",0,0,0,1,0,0,1
"7916",1,0,1,1,1,0,1
"7917",1,0,0,1,1,0,1
"7918",1,0,0,1,0,0,1
"7919",1,1,0,1,1,1,0
"7920",1,0,0,1,1,0,1
"7921",1,0,1,1,0,0,0
"7922",1,0,1,1,1,0,1
"7923",1,0,1,1,0,0,1
"7924",0,0,0,1,0,0,0
"7925",1,0,0,0,1,0,1
"7926",0,1,1,0,1,0,0
"7927",1,1,1,0,1,0,0
"7928",0,0,1,1,0,0,1
"7929",1,0,0,1,1,0,1
"7930",0,0,1,1,1,0,1
"7931",1,0,1,1,1,0,1
"7932",0,0,0,1,1,0,0
"7933",0,0,0,1,1,0,1
"7934",0,0,1,1,1,0,1
"7935",0,0,1,0,1,0,1
"7936",1,1,1,1,1,0,1
"7937",0,0,0,1,1,0,1
"7938",0,0,1,1,1,0,0
"7939",0,0,0,1,0,1,1
"7940",0,0,1,1,1,0,1
"7941",0,1,0,0,1,1,0
"7942",0,0,1,1,1,0,1
"7943",0,1,1,0,1,0,0
"7944",1,0,1,0,1,0,0
"7945",0,0,0,1,1,0,1
"7946",1,0,0,1,1,1,1
"7947",1,0,0,1,1,0,1
"7948",0,0,0,1,0,0,0
"7949",0,0,0,0,1,0,1
"7950",0,0,1,1,1,0,0
"7951",1,1,0,1,1,0,1
"7952",1,1,0,1,1,0,1
"7953",0,0,0,1,0,0,1
"7954",1,0,0,0,1,0,1
"7955",1,0,0,1,1,0,1
"7956",0,1,1,0,0,1,0
"7957",1,0,1,1,0,0,0
"7958",0,0,1,1,1,0,1
"7959",0,0,0,1,1,1,0
"7960",0,0,1,1,1,0,1
"7961",0,0,0,1,1,0,1
"7962",1,0,1,1,1,0,1
"7963",1,1,0,1,1,0,1
"7964",0,0,1,1,1,0,0
"7965",0,1,0,1,1,0,0
"7966",1,0,0,1,1,0,1
"7967",0,1,0,0,1,0,0
"7968",0,1,1,1,1,0,1
"7969",0,0,0,0,1,0,1
"7970",0,0,0,0,1,0,1
"7971",0,1,0,0,1,0,1
"7972",0,0,1,1,1,0,1
"7973",1,0,1,1,1,0,1
"7974",1,1,0,1,1,0,1
"7975",1,0,1,1,0,0,1
"7976",0,0,1,1,1,0,1
"7977",1,0,1,1,1,1,0
"7978",1,0,1,1,1,0,0
"7979",1,0,1,1,1,0,0
"7980",0,1,0,1,1,1,1
"7981",1,0,0,1,1,0,1
"7982",1,0,1,1,1,0,1
"7983",0,1,0,1,1,0,0
"7984",0,0,1,1,1,0,0
"7985",1,0,1,1,0,0,1
"7986",1,0,0,1,1,0,1
"7987",1,0,0,1,1,0,1
"7988",0,0,1,1,0,0,1
"7989",0,0,0,1,1,0,0
"7990",1,0,1,1,1,0,1
"7991",0,0,0,1,0,0,1
"7992",1,0,1,1,1,1,1
"7993",1,0,0,1,0,0,1
"7994",0,0,0,1,1,0,1
"7995",0,1,0,0,0,0,0
